"contig","D","JK_D","V_JK_D","Z","pvalue","nABBA","nBABA","nBlocks","H1","H2","H3","H4","p_adjust"
"MA_39895","0.286802","0.286802","0.001671","7.016591","0.000000","11.779353","6.528592","2","South_RS","Mid_North_RS","BS","NS",0
"MA_400330","0.317906","0.317906","0.001734","7.633326","0.000000","0.772519","0.399824","2","South_RS","Mid_North_RS","BS","NS",0
"MA_401121","0.914967","0.914967","0.000264","56.264315","0.000000","2.184995","0.097023","2","South_RS","Mid_North_RS","BS","NS",0
"MA_401670","-0.018307","-0.018307","0.000006","-7.758562","0.000000","20.026324","20.773245","2","South_RS","Mid_North_RS","BS","NS",0
"MA_401711","-0.162689","-0.162689","0.000534","-7.040916","0.000000","4.879801","6.776087","2","South_RS","Mid_North_RS","BS","NS",0
"MA_402519","-0.434074","-0.434074","0.001825","-10.162003","0.000000","1.784272","4.521406","2","South_RS","Mid_North_RS","BS","NS",0
"MA_4026","-0.207742","-0.207742","0.002349","-4.286737","0.000018","30.543277","46.561086","4","South_RS","Mid_North_RS","BS","NS",0.000176749835850295
"MA_402876","-0.983462","-0.983462","0.003110","-17.635507","0.000000","0.004498","0.539474","2","South_RS","Mid_North_RS","BS","NS",0
"MA_40444","0.168063","0.168063","0.001171","4.911830","0.000001","8.316697","5.923450","3","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_40583","-0.878332","-0.878332","0.010270","-8.666990","0.000000","0.969887","14.973259","4","South_RS","Mid_North_RS","BS","NS",0
"MA_407889","0.158828","0.158828","0.001256","4.481963","0.000007","0.798612","0.579698","2","South_RS","Mid_North_RS","BS","NS",7.27484364141765e-05
"MA_4084","0.984924","0.984924","0.000462","45.843113","0.000000","0.972180","0.007384","2","South_RS","Mid_North_RS","BS","NS",0
"MA_409442","0.532893","0.532893","0.002667","10.318460","0.000000","2.395828","0.730062","2","South_RS","Mid_North_RS","BS","NS",0
"MA_41041","0.552937","0.552937","0.015138","4.494103","0.000007","35.268241","10.153110","4","South_RS","Mid_North_RS","BS","NS",7.27484364141765e-05
"MA_410920","0.880655","0.880655","0.014958","7.200556","0.000000","2.675280","0.169771","2","South_RS","Mid_North_RS","BS","NS",0
"MA_412007","0.635652","0.635652","0.003496","10.750783","0.000000","1.050416","0.233984","2","South_RS","Mid_North_RS","BS","NS",0
"MA_412882","-0.515242","-0.515242","0.001199","-14.880270","0.000000","0.931574","2.911887","2","South_RS","Mid_North_RS","BS","NS",0
"MA_41294","0.327120","0.327120","0.001767","7.780903","0.000000","4.172538","2.115570","2","South_RS","Mid_North_RS","BS","NS",0
"MA_413510","0.044361","0.044361","0.000099","4.454512","0.000008","5.970880","5.463629","2","South_RS","Mid_North_RS","BS","NS",8.26243093922652e-05
"MA_41484","0.317301","0.317301","0.001445","8.347239","0.000000","11.542227","5.981824","3","South_RS","Mid_North_RS","BS","NS",0
"MA_4160","0.157855","0.157855","0.000912","5.226741","0.000000","15.448566","11.236242","3","South_RS","Mid_North_RS","BS","NS",0
"MA_41880","0.205978","0.205978","0.001509","5.301589","0.000000","5.088618","3.350371","2","South_RS","Mid_North_RS","BS","NS",0
"MA_41884","0.634614","0.634614","0.007159","7.500393","0.000000","2.503965","0.559713","3","South_RS","Mid_North_RS","BS","NS",0
"MA_41900","-0.374957","-0.374957","0.000818","-13.112738","0.000000","1.306678","2.874407","2","South_RS","Mid_North_RS","BS","NS",0
"MA_419572","0.389734","0.389734","0.000101","38.757999","0.000000","9.535049","4.187076","2","South_RS","Mid_North_RS","BS","NS",0
"MA_423393","0.562778","0.562778","0.006841","6.804190","0.000000","2.833578","0.792757","2","South_RS","Mid_North_RS","BS","NS",0
"MA_42348","0.355449","0.355449","0.007498","4.105026","0.000040","29.835668","14.187640","5","South_RS","Mid_North_RS","BS","NS",0.000372246421904169
"MA_42472","-0.634982","-0.634982","0.010777","-6.116599","0.000000","3.366963","15.081233","2","South_RS","Mid_North_RS","BS","NS",0
"MA_4248","0.109695","0.109695","0.000683","4.197664","0.000027","32.091719","25.747114","5","South_RS","Mid_North_RS","BS","NS",0.000257515943877551
"MA_425143","0.981121","0.981121","0.000201","69.266794","0.000000","1.222618","0.011651","2","South_RS","Mid_North_RS","BS","NS",0
"MA_42655","-0.120500","-0.120500","0.000715","-4.507081","0.000007","9.862143","12.564555","3","South_RS","Mid_North_RS","BS","NS",7.27484364141765e-05
"MA_42658","-0.143803","-0.143803","0.000001","-138.382054","0.000000","6.963861","9.303093","2","South_RS","Mid_North_RS","BS","NS",0
"MA_426808","1.000000","1.000000","0.000000","Inf","0.000000","0.197425","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_42797","0.201796","0.201796","0.002292","4.215511","0.000025","0.525049","0.348725","2","South_RS","Mid_North_RS","BS","NS",0.000239817190506735
"MA_4284","-0.162408","-0.162408","0.001226","-4.638673","0.000004","2.969129","4.120550","2","South_RS","Mid_North_RS","BS","NS",4.25159914712154e-05
"MA_428546","0.080809","0.080809","0.000009","26.550429","0.000000","1.771281","1.506413","2","South_RS","Mid_North_RS","BS","NS",0
"MA_429980","0.934024","0.934024","0.001171","27.295764","0.000000","0.647987","0.022105","2","South_RS","Mid_North_RS","BS","NS",0
"MA_430734","-0.216044","-0.216044","0.000179","-16.132009","0.000000","7.869646","12.207100","2","South_RS","Mid_North_RS","BS","NS",0
"MA_430863","0.449382","0.449382","0.000245","28.724395","0.000000","5.864634","2.227966","2","South_RS","Mid_North_RS","BS","NS",0
"MA_43136","-0.068856","-0.068856","0.000254","-4.320118","0.000016","22.870125","26.252502","3","South_RS","Mid_North_RS","BS","NS",0.000158358702845797
"MA_432641","0.898468","0.898468","0.000411","44.308907","0.000000","0.393092","0.021023","2","South_RS","Mid_North_RS","BS","NS",0
"MA_433150","0.116593","0.116593","0.000401","5.819711","0.000000","15.535218","12.290879","2","South_RS","Mid_North_RS","BS","NS",0
"MA_43406","-0.169248","-0.169248","0.000175","-12.807029","0.000000","3.079718","4.334574","3","South_RS","Mid_North_RS","BS","NS",0
"MA_43637","0.488996","0.488996","0.013407","4.223218","0.000024","6.865553","2.356171","2","South_RS","Mid_North_RS","BS","NS",0.000230965250965251
"MA_436409","0.386369","0.386369","0.005899","5.030403","0.000000","13.565807","6.004464","2","South_RS","Mid_North_RS","BS","NS",0
"MA_437964","0.813784","0.813784","0.001952","18.421224","0.000000","1.031724","0.105924","2","South_RS","Mid_North_RS","BS","NS",0
"MA_43849","0.789432","0.789432","0.000069","95.132206","0.000000","4.206178","0.494955","3","South_RS","Mid_North_RS","BS","NS",0
"MA_441534","-0.175351","-0.175351","0.000071","-20.860961","0.000000","3.598017","5.128160","2","South_RS","Mid_North_RS","BS","NS",0
"MA_44157","0.301664","0.301664","0.004078","4.724048","0.000002","8.830291","4.737410","4","South_RS","Mid_North_RS","BS","NS",2.19603524229075e-05
"MA_44386","0.347975","0.347975","0.007329","4.064620","0.000048","24.316898","11.762266","6","South_RS","Mid_North_RS","BS","NS",0.000442292051756007
"MA_4490","-0.213122","-0.213122","0.001480","-5.540027","0.000000","1.920766","2.961227","3","South_RS","Mid_North_RS","BS","NS",0
"MA_45159","-0.175940","-0.175940","0.001061","-5.401830","0.000000","2.180994","3.112293","2","South_RS","Mid_North_RS","BS","NS",0
"MA_453541","0.343592","0.343592","0.000950","11.150480","0.000000","17.692354","8.643543","2","South_RS","Mid_North_RS","BS","NS",0
"MA_45497","-0.451437","-0.451437","0.001272","-12.655859","0.000000","5.452767","14.427418","3","South_RS","Mid_North_RS","BS","NS",0
"MA_45605","0.233860","0.233860","0.000660","9.102130","0.000000","6.006139","3.729386","2","South_RS","Mid_North_RS","BS","NS",0
"MA_45621","-0.118506","-0.118506","0.000357","-6.269936","0.000000","14.325176","18.176874","4","South_RS","Mid_North_RS","BS","NS",0
"MA_456501","0.999929","0.999929","0.000000","21495.078059","0.000000","0.848580","0.000030","2","South_RS","Mid_North_RS","BS","NS",0
"MA_4576","0.703679","0.703679","0.005352","9.619097","0.000000","4.642165","0.807413","2","South_RS","Mid_North_RS","BS","NS",0
"MA_459648","0.730760","0.730760","0.015343","5.899588","0.000000","0.619253","0.096332","2","South_RS","Mid_North_RS","BS","NS",0
"MA_459670","-0.268401","-0.268401","0.000325","-14.882544","0.000000","4.614654","8.000608","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46136","0.174606","0.174606","0.001163","5.120244","0.000000","8.876985","6.237849","3","South_RS","Mid_North_RS","BS","NS",0
"MA_461579","0.119002","0.119002","0.000000","317.928211","0.000000","8.109023","6.384294","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46243","-0.964683","-0.964683","0.003010","-17.582875","0.000000","0.017150","0.954048","2","South_RS","Mid_North_RS","BS","NS",0
"MA_462704","0.384359","0.384359","0.000004","191.536458","0.000000","9.144766","4.066783","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46281","0.947696","0.947696","0.001111","28.433476","0.000000","1.507760","0.040490","2","South_RS","Mid_North_RS","BS","NS",0
"MA_464031","-0.278599","-0.278599","0.000000","-2013.817248","0.000000","4.802214","8.511365","2","South_RS","Mid_North_RS","BS","NS",0
"MA_464041","0.240433","0.240433","0.003161","4.276742","0.000019","20.615993","12.623996","2","South_RS","Mid_North_RS","BS","NS",0.000185837148463048
"MA_46507","0.925107","0.925107","0.006588","11.397620","0.000000","3.646259","0.141851","3","South_RS","Mid_North_RS","BS","NS",0
"MA_465215","1.000000","1.000000","0.000000","Inf","0.000000","1.140910","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46525","0.203527","0.203527","0.000223","13.618830","0.000000","13.906967","9.203393","3","South_RS","Mid_North_RS","BS","NS",0
"MA_466619","0.988210","0.988210","0.000400","49.423046","0.000000","3.215377","0.019067","2","South_RS","Mid_North_RS","BS","NS",0
"MA_467477","-0.083826","-0.083826","0.000110","-7.990195","0.000000","13.499677","15.969993","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46836","0.697540","0.697540","0.000102","68.968684","0.000000","0.342730","0.061066","2","South_RS","Mid_North_RS","BS","NS",0
"MA_468458","0.043242","0.043242","0.000002","28.645934","0.000000","22.528505","20.660926","2","South_RS","Mid_North_RS","BS","NS",0
"MA_46875","-0.415416","-0.415416","0.000301","-23.932206","0.000000","1.738986","4.210496","2","South_RS","Mid_North_RS","BS","NS",0
"MA_469","0.379029","0.379029","0.008279","4.165640","0.000031","40.455622","18.216987","9","South_RS","Mid_North_RS","BS","NS",0.000293420886075949
"MA_470025","-0.213270","-0.213270","0.002182","-4.565773","0.000005","3.495480","5.390615","2","South_RS","Mid_North_RS","BS","NS",5.26584507042254e-05
"MA_470268","0.113693","0.113693","0.000237","7.391859","0.000000","29.564277","23.528037","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47071","0.591000","0.591000","0.014382","4.928117","0.000001","5.043206","1.296463","2","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_4712","0.673194","0.673194","0.016629","5.220433","0.000000","16.566652","3.235782","6","South_RS","Mid_North_RS","BS","NS",0
"MA_47144","0.040734","0.040734","0.000056","5.420754","0.000000","21.488479","19.806390","2","South_RS","Mid_North_RS","BS","NS",0
"MA_471858","0.614806","0.614806","0.001593","15.405074","0.000000","1.751552","0.417813","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47260","-0.543753","-0.543753","0.007342","-6.345960","0.000000","4.965181","16.800150","3","South_RS","Mid_North_RS","BS","NS",0
"MA_472978","-0.612515","-0.612515","0.014355","-5.112367","0.000000","0.629042","2.617748","2","South_RS","Mid_North_RS","BS","NS",0
"MA_473123","0.290145","0.290145","0.000881","9.774533","0.000000","12.932238","7.115490","2","South_RS","Mid_North_RS","BS","NS",0
"MA_473451","0.389048","0.389048","0.000008","137.570502","0.000000","3.021955","1.329163","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47390","0.499117","0.499117","0.001759","11.899029","0.000000","10.663295","3.562804","5","South_RS","Mid_North_RS","BS","NS",0
"MA_474261","0.076146","0.076146","0.000001","76.157101","0.000000","1.883957","1.617347","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47428","0.949660","0.949660","0.001343","25.917108","0.000000","0.861669","0.022248","2","South_RS","Mid_North_RS","BS","NS",0
"MA_474396","0.347874","0.347874","0.005102","4.870190","0.000001","18.502575","8.951884","2","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_474869","1.000000","1.000000","0.000000","Inf","0.000000","0.379135","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_475224","0.309520","0.309520","0.000155","24.857451","0.000000","4.789153","2.525209","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47553","1.000000","1.000000","0.000000","Inf","0.000000","0.432837","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_476283","-0.285517","-0.285517","0.001233","-8.132341","0.000000","1.231703","2.216115","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47686","1.000000","1.000000","0.000000","Inf","0.000000","1.291052","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47709","0.960229","0.960229","0.000634","38.145127","0.000000","2.998241","0.060831","2","South_RS","Mid_North_RS","BS","NS",0
"MA_477513","-0.549322","-0.549322","0.003814","-8.895064","0.000000","1.489861","5.121779","2","South_RS","Mid_North_RS","BS","NS",0
"MA_47978","-0.977529","-0.977529","0.044437","-4.637215","0.000004","0.008636","0.760000","2","South_RS","Mid_North_RS","BS","NS",4.25159914712154e-05
"MA_48044","0.917933","0.917933","0.000895","30.674687","0.000000","1.508826","0.064562","2","South_RS","Mid_North_RS","BS","NS",0
"MA_481292","0.346161","0.346161","0.000201","24.434144","0.000000","9.912165","4.814406","2","South_RS","Mid_North_RS","BS","NS",0
"MA_481867","0.949937","0.949937","0.002652","18.446933","0.000000","2.725019","0.069962","2","South_RS","Mid_North_RS","BS","NS",0
"MA_482336","0.102828","0.102828","0.000432","4.949413","0.000001","2.480889","2.018253","2","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_482507","-0.117383","-0.117383","0.000112","-11.071913","0.000000","0.405484","0.513338","2","South_RS","Mid_North_RS","BS","NS",0
"MA_486231","-0.095169","-0.095169","0.000544","-4.081896","0.000045","4.397968","5.323111","2","South_RS","Mid_North_RS","BS","NS",0.000415416666666667
"MA_48636","-0.164879","-0.164879","0.001500","-4.256845","0.000021","9.028321","12.593260","4","South_RS","Mid_North_RS","BS","NS",0.000203931818181818
"MA_486576","0.137190","0.137190","0.000046","20.261418","0.000000","4.066905","3.085647","2","South_RS","Mid_North_RS","BS","NS",0
"MA_48690","0.953175","0.953175","0.000883","32.082545","0.000000","0.571917","0.013711","2","South_RS","Mid_North_RS","BS","NS",0
"MA_488133","0.104330","0.104330","0.000596","4.273257","0.000019","12.748013","10.339319","2","South_RS","Mid_North_RS","BS","NS",0.000185837148463048
"MA_489004","0.138883","0.138883","0.000692","5.279493","0.000000","11.339039","8.573514","2","South_RS","Mid_North_RS","BS","NS",0
"MA_489629","-0.214656","-0.214656","0.000000","-1652.966992","0.000000","7.277154","11.255235","2","South_RS","Mid_North_RS","BS","NS",0
"MA_489933","0.313594","0.313594","0.000063","39.527789","0.000000","5.776857","3.018640","2","South_RS","Mid_North_RS","BS","NS",0
"MA_490414","-0.651539","-0.651539","0.000215","-44.476141","0.000000","0.297176","1.408473","2","South_RS","Mid_North_RS","BS","NS",0
"MA_491851","1.000000","1.000000","0.000000","Inf","0.000000","0.240702","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_492535","0.260796","0.260796","0.000825","9.082459","0.000000","3.476404","2.038212","2","South_RS","Mid_North_RS","BS","NS",0
"MA_49292","0.868423","0.868423","0.013719","7.414195","0.000000","5.594183","0.393950","4","South_RS","Mid_North_RS","BS","NS",0
"MA_49347","0.247907","0.247907","0.000266","15.212366","0.000000","2.497972","1.505487","2","South_RS","Mid_North_RS","BS","NS",0
"MA_493817","-0.660642","-0.660642","0.017050","-5.059526","0.000000","0.957520","4.685608","2","South_RS","Mid_North_RS","BS","NS",0
"MA_494089","-0.318939","-0.318939","0.006219","-4.044472","0.000052","7.008997","13.573582","2","South_RS","Mid_North_RS","BS","NS",0.000476215554194734
"MA_49713","-0.436919","-0.436919","0.003068","-7.888231","0.000000","3.665749","9.354574","3","South_RS","Mid_North_RS","BS","NS",0
"MA_497161","0.810528","0.810528","0.019333","5.829279","0.000000","5.737031","0.600380","2","South_RS","Mid_North_RS","BS","NS",0
"MA_497977","-0.588400","-0.588400","0.001789","-13.911340","0.000000","0.044189","0.170529","2","South_RS","Mid_North_RS","BS","NS",0
"MA_498408","-0.130831","-0.130831","0.000176","-9.870946","0.000000","1.472684","1.916035","2","South_RS","Mid_North_RS","BS","NS",0
"MA_498684","0.444430","0.444430","0.000032","78.248780","0.000000","1.886369","0.725552","2","South_RS","Mid_North_RS","BS","NS",0
"MA_498925","0.599845","0.599845","0.002338","12.404619","0.000000","4.631323","1.158390","2","South_RS","Mid_North_RS","BS","NS",0
"MA_49901","0.983663","0.983663","0.000349","52.621887","0.000000","8.720638","0.071823","3","South_RS","Mid_North_RS","BS","NS",0
"MA_49905","0.357590","0.357590","0.000818","12.504523","0.000000","4.916600","2.326527","2","South_RS","Mid_North_RS","BS","NS",0
"MA_499302","-1.000000","-1.000000","0.000000","-Inf","0.000000","0.000000","0.990174","2","South_RS","Mid_North_RS","BS","NS",0
"MA_499839","-0.086139","-0.086139","0.000308","-4.908796","0.000001","7.298970","8.674948","2","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
